id,owner_id,top_comment_text
456239347,-220754053,"До глубины души, плакали и смеялись  вместе с тобой в унисон. 
Наш родной, такой какой есть 🖤"
456239348,-220754053,"Ну вот нихрена ведь непонятно!!! Бровями что-то двигает, что-то там скулит.. но видно что талант"
456239344,-220754053,
456239342,-220754053,"реклама говняного кофе на несколько минут, это больше в Пятигорске кроме ванн, канатки и кофейни смотреть нечего, а время надо выдержать???"
456239338,-220754053,
456239337,-220754053,Норм
456239335,-220754053,"Ух ты круть спасибо Вам за то, что пригласили ещё раз Зою Яровицину после предыдущего выпуска с ней, мне она ещё больше стала нравиться, и за нового гостя Леонида Ярмольника как раз хотел чтобы в Вашу передачу пришёл ещё какой-нибудь актёр, думаю выпуск будет ещё круче и смешнее!"
456239332,-220754053,"первый, хорош!"
456239329,-220754053,Как же приятно видеть Пашка трезвым
456239331,-220754053,Когда уже🥲
456239325,-220754053,А когда будет Грозный ?
456239326,-220754053,Родная
456239322,-220754053,155 ый
456239323,-220754053,во солько выпуск?
456239318,-220754053,мне очень интересно посмотреть❤️
456239321,-220754053,"21 год, а на вид все 35"
456239319,-220754053,Самая лучшая мы всегда рядом с тобой и тебя поддержим  мы тебя любим 💕💕💕💕💕🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥺🥺🥺
456239314,-220754053,Почему не показали самых понтовых бродячих собак и текущую канализацию?
456239313,-220754053,
456239317,-220754053,VK видео мой краш🫶 большое спасибо создателям и тем кто выпускает свои выпуски из своего шоу!
456239312,-220754053,"ещё не посмотрела, но пригласить Мизулину это сильно конечно"
456239311,-220754053,
456239306,-220754053,Очень классно получилось.🤍Теперь ещё больше о тебе знаю.🫂Я даже в некоторых моментах прослезилась🥹
456239307,-220754053,Ваня 😍 Это прекрасно 💗🥹
456239305,-220754053,"Новый способ продакшен... Красавчики,.. 
Оригинально зашли..."
456239294,-220754053,🔥🔥🔥
456239296,-220754053,
456239293,-220754053,"Вы лучше примените нормальный интерфейс. Невозможно отслеживать нормально выходы новых видео. В вашей вкладке ПОДПИСКИ, которая типа создана для отслеживания выходов нового контента - половина выходящих видео просто не отображается. Видимо у вас это какой-то глобальный баг, который вы отказываетесь исправлять. Пользоваться приложением на телефоне или на телеке вообще вдвойне неудобно. Там во вкладке ПОДПИСКИ вообще видео не разделены по дате выхода..как на сайте. Просто бесконечная лента. Про постоянные зависания видео при просмотре я вообще молчу"
456239292,-220754053,"ради Зои можно и посмотреть

рубрика супер"
456239291,-220754053,"Ну привет , Любимое Шоу ❤️"
456239288,-220754053,"Это очень крутой выпуск! Я на некоторые вопросы начала отвечать самой себе даже, спасибо за такие психологические выпуски! Спасибо тебе за то, что ты сильный и работаешь над собой, я беру пример и некоторые моменты на заметку поставила, спасибо !!!!!!"
456239289,-220754053,🤢🤮
456239286,-220754053,Шерсть
456239284,-220754053,
456239268,-220754053,🔥🔥🔥
456239270,-220754053,Красавсы
456239265,-220754053,Первый
456239267,-220754053,"Парни, вы супер! Делайте шоу пока хватает сил!!! То, что Вы делаете СУПЕРРР!!!"
456239264,-220754053,🇷🇺👍
456239260,-220754053,оооо
456239259,-220754053,👍👍👍
456239257,-220754053,БРАТЦЫ ОБНЯЛ ВАС!!!! ВЫ КРАСАВЦЫ!!! 🔥🔥🔥🔥🔥🔥
456239254,-220754053,когда уже чбд?
456239256,-220754053,https://youtu.be/sBB4mr6f32Y
456239236,-220754053,Пушка!
456239246,-220754053,"Ааааааааааааааа!!!!!!
Крутяк!🙃"
456239235,-220754053,
456239233,-220754053,Просто орууу ребята вы просто лучшие 😂😂😂😂
456239230,-220754053,
456239214,-220754053,ЮХУ
456239216,-220754053,"Ура.наконец то, есть что посмотреть.Ребята молодцы.Самые лучшие."
456239205,-220754053,Добавьте уже Дорохова в название
456239204,-220754053,
456239203,-220754053,🤗
456239199,-220754053,👏💗
456239200,-220754053,dirty loops чуть чуть)
456239197,-220754053,"Дай вам сил и вдохновения люди добрые! Спасибо вашей огромной музыкальной команде, сьемочной группе, свето и звуко режиссерам и всем , всем кто причастен к этому космическому проекту за этот релакс, за эту атмосферу, за вечный кайф для ушей. Это лучшее музыкальное комьюнити последних лет, это неимоверный труд! Вы трудоголики и профессионалы своего дела! Просто низкий вам поклон! Это пушка!"
456239196,-220754053,"VK video, у вас довольно отстойное предоставление видео-хостинга!"
456239195,-220754053,500 раз пересмотрел просто рай для ушей в любой версии😍
456239192,-220754053,"Как это красиво 😍 От мужского хора мурашки по коже, великолепно 👏🏻 такая музыка прекрасная!!! Благодарю ❤️"
456239193,-220754053,Мастера!
456239190,-220754053,Кайф ♥️
456239189,-220754053,"не хватает надрыва, истерики в голосе)"
456239182,-220754053,
456239184,-220754053,Просто шикарна!❤️❤️❤️
456239183,-220754053,Красивая Ёлка.
456239174,-220754053,Южная ночь)))) мне 13-14 лет
456239175,-220754053,Песенка моего подросткового возраста
456239169,-220754053,"О, Дима Дибров! Обожаю! 
Мальчика первый раз вижу, но очень интересно! ❣️"
456239172,-220754053,Вк зачем?
456239171,-220754053,И спасибо
456239167,-220754053,Офигеть😎👍
456239166,-220754053,И даже Азамат запел! Мне зашло! Здорово! Так душевно👍
456239163,-220754053,Первый
456239165,-220754053,Рева лошадь...
456239159,-220754053,Урааа! Очень ждала именно Дениса ❤️
456239162,-220754053,👍👍👍😇😉😊💥💞💗
456239160,-220754053,"Да вечно две женского пола и теперь появиться мужской, которого надо будет вырастить настоящим мужчиной"
456239156,-220754053,💪💪💪
456239158,-220754053,До мурашек!!!! Просто огонь!!!
456239154,-220754053,1
456239152,-220754053,
456239147,-220754053,Не буду смотреть в ВК
456239148,-220754053,Как блин на страницу самого шоу пройти в этом вк😡?
456239139,-220754053,Бести ❤
456239142,-220754053,"фонера заметна конечно, а так в целом неплохо"
456239141,-220754053,"tps://youtube.com/shorts/1Ndiy0nJEAg Итого Шойгу и ПУКИН отработали крутое кино где Лукаш в роли миротворца, все целы и все довольны! а главное молодежь с радостью пойдет умирать за Вагнер на Украину?"
456239137,-220754053,Крутые треки 😍
456239138,-220754053,
456239135,-220754053,Джаз-тема 😃👍
456239134,-220754053,Некоторые вещи все таки лучше не трогать....
456239129,-220754053,"Кулернутые самое смешное испытание за все 5 выпусков, браво"
456239131,-220754053,1 36 1
456239124,-220754053,ОТПУСТИТЕ ХАРЛАМОВА В ПОДЗЕМЕЛЬЕ ЧИКЕН КАРРИ
456239126,-220754053,Ну нормас🤷
456239121,-220754053,Эта пушка заряжена
456239123,-220754053,"Что то в этом есть, но не цепляет."
456239122,-220754053,Мама лучшее что есть!)
456239118,-220754053,Кто это дерьмо слушает?
456239119,-220754053,
456239114,-220754053,"Спасибо всем!
Душа чистая и светлая, а внешность отталкивающая!!!!
Диссонанс ужасный."
456239116,-220754053,Как красиво !!!!
456239113,-220754053,😆😂👍
456239108,-220754053,"Обожаю этих ребят😍
Всегда поднимут настроение, а сегодня ещё и день рождение, дак подарочек сделали, выпуск вышел в этот день🔥🖤"
456239112,-220754053,
456239111,-220754053,
456239100,-220754053,Чипинкос однозначно гений !
456239103,-220754053,"Чипинкос - это шутка, которая зашла слишком далеко"
456239102,-220754053,Здраво больной гений ✌🤝
456239098,-220754053,"Очень давно слежу за Алоном, нравится смотреть на его музыкальный путь, больше бы внимания исполнителю"
456239099,-220754053,Девочка на разрыв
456239095,-220754053,кайф какой
456239094,-220754053,"Елизавета Вальдемаровна это что невероятное, именно в исполнении Ëлки с её звучанием очень круто😍😍😍"
456239088,-220754053,Переодеться
456239091,-220754053,Валентина Карнавал 👌🔥
456239083,-220754053,❤️
456239086,-220754053,
456239084,-220754053,Пока там будет Дибров смотреть это никто не будет
456239080,-220754053,
456239082,-220754053,СинийКит
456239073,-220754053,"Первая песня вообще не зашла. Знаешь понравилось, но словно не хватило концовки и хотелось еще слушать."
456239072,-220754053,Идиотизм полный.
456239077,-220754053,"Эх, а какого числа выпуск?"
456239075,-220754053,
456239067,-220754053,Забавный выпуск
456239066,-220754053,Шутка про Боярского старая👍
456239064,-220754053,Супер!
456239058,-220754053,Жду выпуск с тдд
456239065,-220754053,☮️
456239060,-220754053,"Баста братец ты чо??? какое раздвоение? Я сам маньяк, но насилием заканчиваю только если, те к кому обращаюсь слов не понимают... Всё нормально..."
456239055,-220754053,"Очень хочу посмотреть, когда оно выйдет????"
456239052,-220754053,Какая гадость.
456239053,-220754053,"И что это ьыло, Маргулис?"
456239051,-220754053,Если-бы это увидел Михаил Боярский....
456239049,-220754053,Как вкусненько. Очень клевый синхрон с хором и концовочка на форте. Но можно было сделать концовку по смелее. Спасибо!
456239046,-220754053,Быстро)
456239047,-220754053,"[id144705620|Ильдар], стырили)"
456239038,-220754053,
456239039,-220754053,
456239034,-220754053,🚀🚀🚀🚀🚀🚀🚀
456239036,-220754053,
456239029,-220754053,интересная версия все пройдет в формате симфонического оркестра получилась
456239033,-220754053,❤️❤️❤️❤️❤️
456239032,-220754053,"А лучше сцену,а не чат..."
456239027,-220754053,600 просмотров орь🤣🤣🤣
456239028,-220754053,Прикольный формат 🤣
456239025,-220754053,"Мужикам по 30 лет, до сих пор играют в клик-клак, жалко их"
456239022,-220754053,Топ
456239024,-220754053,А4 топ я твоя фанатка я тебя люблю
456239020,-220754053,Очень жду!!!
456239019,-220754053,Где когда посмотреть
456239018,-220754053,"какое же наслаждение я получаю при просмотре сейчас! 
и звук, и картинка, и свет, прекрасно всё! 
спасибо за этот выпуск, Эрика - богиня ! ❤️‍🔥"
456239079,-220754053,
456239164,-207536086,любимки!
456239166,-207536086,Какой то треш контент
456239163,-207536086,Шоу называется. Ноунеймы у Маргулиса
456249300,-81597813,1
456249248,-81597813,ПЕРВААААВЯ
456249239,-81597813,1
456249227,-81597813,Я первая
456249205,-81597813,Первый
456249194,-81597813,Я 1
456249172,-81597813,2
456249170,-81597813,Pervii
456249168,-81597813,влад
456249165,-81597813,Аааааааааааааааа
456249157,-81597813,Естьь
456249144,-81597813,Первый Влад заметь пожалуйста молю!!!!!!!!!!
456249107,-81597813,первая
456249083,-81597813,Первый
456249052,-81597813,Первый
456249039,-81597813,2
456249016,-81597813,Второй
456248992,-81597813,Первый
456248982,-81597813,первая
456248971,-81597813,2
456248931,-81597813,2 1 назад
456248873,-81597813,ААВВАВАВАВ
456248861,-81597813,1
456248836,-81597813,первая
456248801,-81597813,Первая ❤️
456248778,-81597813,Первая
456248733,-81597813,
456248700,-81597813,Перваяя
456248684,-81597813,Яяячч
456248654,-81597813,Первый
456248629,-81597813,Первая
456248605,-81597813,1 первый
456248567,-81597813,Первая
456248565,-81597813,Мне ето нравится
456248538,-81597813,ПЕРВАЯ
456248511,-81597813,1
456248453,-81597813,1
456248433,-81597813,Первый
456248381,-81597813,Первый!!!!!
456248367,-81597813,Первая
456248331,-81597813,1
456248317,-81597813,Первая
456248298,-81597813,Первая
456248269,-81597813,Ахахахах я его знаю
456248235,-81597813,Первая
456248222,-81597813,Перваяяяя
456248197,-81597813,4
456248186,-81597813,Первая
456248169,-81597813,❤️
456248154,-81597813,Первая
456248143,-81597813,Первый
456248129,-81597813,Второй
456248112,-81597813,Первая
456248106,-81597813,Я ПЕРВЫЙ
456248074,-81597813,Первый
456248046,-81597813,первый
456248027,-81597813,Первый🎉🎉
126324406,-2000324406,Где комментарии?
456247979,-81597813,Первый
456247972,-81597813,Я перваЯ
456247966,-81597813,Я первый
456247961,-81597813,1
456247951,-81597813,1
456247934,-81597813,Влад привет
456247922,-81597813,1
456247920,-81597813,Первая
456247902,-81597813,1
456247895,-81597813,1
456247870,-81597813,Первая
456247833,-81597813,1
456247824,-81597813,Первый ахха
456247760,-81597813,Я первая
456247755,-81597813,Первая
456247719,-81597813,Первый
456247699,-81597813,Первая
456247685,-81597813,Я первый
456247677,-81597813,Первыыыый
456247667,-81597813,"ХАХАХХААХ ВЛАД, ТЫ НЕ УМЕР ЧО ТА"
456247661,-81597813,Я 1
456247632,-81597813,Первый
456247579,-81597813,Первая ❤❤❤❤❤❤❤❤
456247550,-81597813,1
456247523,-81597813,Первая
456247482,-81597813,ПЕРВАЯ!!!
456247471,-81597813,Первая
456247456,-81597813,1
456247429,-81597813,"первый

👻"
456247399,-81597813,Перрваяя
456247391,-81597813,"1, тор"
456247379,-81597813,1 перваЯ
456247375,-81597813,Первая!)
456247365,-81597813,Ааааа
456247362,-81597813,ваййй💗
456247327,-81597813,Первый ( да я далбоеб)
456247312,-81597813,первая)
456247283,-81597813,Первая
456247224,-81597813,Первая
456247213,-81597813,Первый
456247203,-81597813,Первый
456247186,-81597813,1
456247167,-81597813,первый
456247157,-81597813,1
456247149,-81597813,Первый
456247134,-81597813,
456247127,-81597813,Первая
456247115,-81597813,Я первый
456247105,-81597813,Первый
456247097,-81597813,Урааа первая
456247079,-81597813,первый
456247042,-81597813,Первый
456247016,-81597813,Я 1
456246984,-81597813,Первыйййййй
456246974,-81597813,1
456246957,-81597813,первая
456246912,-81597813,Первая
456246897,-81597813,первая оаоааоао
456246871,-81597813,Первая
456246859,-81597813,ПЕРВАЯ ААААА
456246846,-81597813,Первый
456246834,-81597813,перваяяя
456246820,-81597813,Обожаю❤️
456246809,-81597813,Перваяяя
456246779,-81597813,Урааа
456246766,-81597813,1
456246746,-81597813,Первый
456246734,-81597813,1
456246709,-81597813,Первая
456246693,-81597813,Первый
456246677,-81597813,Первый
456246664,-81597813,Оа
456246629,-81597813,Первый
456246621,-81597813,Олды поймут кто такой кобчка
456246584,-81597813,Первый
456246554,-81597813,1
456246528,-81597813,1
456246503,-81597813,1
456246478,-81597813,1
456246461,-81597813,Первая
456246444,-81597813,первач
456246431,-81597813,Топ
456246399,-81597813,1
456246382,-81597813,привет
456246372,-81597813,"1
ро"
456246348,-81597813,1!!!!!!!!!!
456246332,-81597813,первая
456246290,-81597813,1
456246279,-81597813,Первый
456246273,-81597813,Первый
456246232,-81597813,Первый
456246218,-81597813,Первый
456246193,-81597813,Я первый
456246157,-81597813,Четвертая
456246139,-81597813,1 Аоаоаоаооаоааооа
456246089,-81597813,На час🤯
456246033,-81597813,Первая
456246027,-81597813,2
456245995,-81597813,АААА
456245970,-81597813,Второй
456245958,-81597813,1
456245952,-81597813,Пип танец
456245873,-81597813,Урааа
456245820,-81597813,Здесь 7 просмотров
456245817,-81597813,Первый
456245804,-81597813,Перый
456245769,-81597813,Можно в видео
456245758,-81597813,Первый
456245753,-81597813,1
456245703,-81597813,Вторая
456245688,-81597813,ААА Я ПЕРВАЯЯЯЯ
456245651,-81597813,1
456245612,-81597813,Первый
456245597,-81597813,Ок
456245594,-81597813,Ролик топ
456245559,-81597813,Первый
456245534,-81597813,Первый
456245517,-81597813,Я 2
456245476,-81597813,Первый
456245467,-81597813,2
456245416,-81597813,Класс
456245402,-81597813,Первый
456245355,-81597813,я олд
456245307,-81597813,Я 5
456245276,-81597813,Первый
456245255,-81597813,1
456245227,-81597813,1
456245217,-81597813,первая💪🏼
456245188,-81597813,Первый
456245143,-81597813,1
456245124,-81597813,1
456245107,-81597813,1
456245099,-81597813,первая
456245094,-81597813,lol
456245076,-81597813,Первый
456245009,-81597813,Первый
456244973,-81597813,1
456244919,-81597813,Го челенджи и пранки как раньше пж
456244901,-81597813,Ggg
456244878,-81597813,Я Первая
456244868,-81597813,💗💗
456244853,-81597813,Первый можно лаву лаву
456244840,-81597813,1
456244815,-81597813,Первый
456244794,-81597813,Я первый
456244781,-81597813,Вторая
456244771,-81597813,2
456244743,-81597813,Я первый
456244726,-81597813,1
456244703,-81597813,"[id755120211|Ольга], влад уже говорил это люкс видео"
456244374,-81597813,Аааааааааа
456244373,-81597813,А4  можеш заделать видос где не надо трогать стену пж
456244372,-81597813,Я   Ярослав
456244371,-81597813,Привет
456244370,-81597813,FANTAAAAA
456244369,-81597813,Бкнзапила
456244368,-81597813,Жареные пельмени топ
456244367,-81597813,я 6
456244366,-81597813,😃
456244365,-81597813,Нет не чо под подушкой
456244364,-81597813,Саврименная детство круче🤑
456244363,-81597813,Егор........... 😭
456244362,-81597813,О очень нравится
456244361,-81597813,38 лайков)
456244360,-81597813,Серёга читер
456244359,-81597813,#алочкаизвини
456244357,-81597813,Стедофф
456244356,-81597813,А мне больше нравится со вкусом пломбира они реально бомбические если хотите узнать как я смогла сделать рулет из орио то смотреть Валерку а он правильно называется желейный медведь Валера его можно найти в ВК водите желейный медведь Валера суши и возможно вы найдёте ту серию где медведь желейный красненький такой в повязке японской то это то самое видео про которое я вам говорю.
456244355,-81597813,с днём рождения ❤❤❤❤❤❤❤❤❤
456244354,-81597813,Первый ураааа
456244353,-81597813,Кобеков 👎👎👎👎👎👎👎👎👎👎👎
456244352,-81597813,кобяков...
456244351,-81597813,
456244350,-81597813,"А разве в рестораны нельзя носить свою еду? Вроде если типо ты не хочешь есть еду из ресторана так как она может не понравится можно носить с собой которая еда ты точно знаешь что её будешь есть, разве не так? (если ошибаюсь извините)"
456244349,-81597813,Серено  коловы   несужи  ствует
456244348,-81597813,Фуэте Валя коззкм двьчькопо
456244347,-81597813,😱😭😱😱😱😱😱😱😱😱😱😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😱😱😱😱😱😱😱😱😱
456244346,-81597813,афигеть я первая на видео а4 в вк😱😱😱😱😱
456244345,-81597813,Серёжа ты супер 💋💋💋💋❤❤❤❤❤❤
456244344,-81597813,Ну видно что ты на стуле
456244343,-81597813,Мой любимый сок яблочный мммм
456244342,-81597813,снимите пожалуйста ролик ограбление магазина техники
456244341,-81597813,Топ
456244340,-81597813,Я зомби 🧟‍♀️
456244339,-81597813,Хорошо
456244338,-81597813,Кобяков читер но милый и 🤣 смешной
456244337,-81597813,🖕🖕🖕🖕🖕🖕🖕🔞
456244336,-81597813,первый
456244335,-81597813,Влад А4 самый крутой
456244334,-81597813,Я ПЕРВАЯ
456244333,-81597813,У Глента в конце одно яйцо похоже упало
456244332,-81597813,Я первый
456244331,-81597813,Эххх с этого всё начиналось
456244329,-81597813,лук панель
456244328,-81597813,Одежду любую
456244327,-81597813,😆
456244326,-81597813,.
456244325,-81597813,
456244324,-81597813,Самокат
456244323,-81597813,Кал
456244322,-81597813,64
456244321,-81597813,
456244320,-81597813,ВИКИ ШОУ ЛУЧШАЯ! СТЫДНО НЕ ЗНАТЬ😡
456244319,-81597813,Юлька лучшаяяяяя
456244318,-81597813,Влад я твой подписчик с 2019 года  можно твой коментарий я живу в нижним ломове
456244317,-81597813,Ура я первая
456244316,-81597813,В РУКЕ ТРЯСЁТСЯ РУКА😂 ХАХААХАХАХАХАХАХАХСХС
456244315,-81597813,Кобяков пуська
456244314,-81597813,Хочу такую же как у тебя
456244313,-81597813,#рипкофта
456244312,-81597813,1 =_)
456244311,-81597813,
456244310,-81597813,
456244309,-81597813,
456244308,-81597813,
456244307,-81597813,
456244306,-81597813,
456244305,-81597813,
456244304,-81597813,
456244303,-81597813,
456244302,-81597813,
456244301,-81597813,
456244300,-81597813,
456244299,-81597813,
456244297,-81597813,
456244296,-81597813,
456244295,-81597813,
456244294,-81597813,
456244293,-81597813,
456244292,-81597813,
456244290,-81597813,
456244289,-81597813,
456244287,-81597813,
456244286,-81597813,
456244285,-81597813,
456244284,-81597813,
456244283,-81597813,
456244282,-81597813,
456244281,-81597813,
456244280,-81597813,
456244279,-81597813,
456244278,-81597813,
456244277,-81597813,
456244276,-81597813,
456244275,-81597813,
456244274,-81597813,
456244273,-81597813,
456244272,-81597813,
456244271,-81597813,
456244270,-81597813,
456244269,-81597813,
456244268,-81597813,
456244267,-81597813,
456244266,-81597813,
456244265,-81597813,
456244263,-81597813,
456244262,-81597813,
456244261,-81597813,
456244260,-81597813,
456244259,-81597813,
456244258,-81597813,
456244257,-81597813,
456245069,-81597813,
456244256,-81597813,
456244255,-81597813,
456244254,-81597813,
456244253,-81597813,
456244252,-81597813,
456244251,-81597813,
456244250,-81597813,
456244249,-81597813,
456244248,-81597813,
456244247,-81597813,
456244246,-81597813,
456244245,-81597813,
456244244,-81597813,
456244243,-81597813,
456244242,-81597813,
456244241,-81597813,
456244240,-81597813,
456244239,-81597813,
456244238,-81597813,
456244237,-81597813,
456244236,-81597813,
456244235,-81597813,
456244234,-81597813,
456244233,-81597813,
456244232,-81597813,
456244231,-81597813,
456244230,-81597813,
456244229,-81597813,
456244228,-81597813,
456244227,-81597813,
456244226,-81597813,
456244225,-81597813,
456244224,-81597813,
456244223,-81597813,
456244222,-81597813,
456244220,-81597813,
456244219,-81597813,
456244218,-81597813,
456244217,-81597813,
456244216,-81597813,
456244215,-81597813,
456244214,-81597813,
456244213,-81597813,
456244212,-81597813,
456244211,-81597813,
456244210,-81597813,
456244209,-81597813,
456244208,-81597813,
456244207,-81597813,
456244206,-81597813,
456244205,-81597813,
456244204,-81597813,
456244203,-81597813,
456244202,-81597813,
456244201,-81597813,
456244199,-81597813,
456244197,-81597813,
456244196,-81597813,
456244195,-81597813,
456244194,-81597813,
456244193,-81597813,
456244192,-81597813,
456244191,-81597813,
456244190,-81597813,
456244189,-81597813,
456244188,-81597813,
456244185,-81597813,
456244184,-81597813,
456244183,-81597813,
456244182,-81597813,
456244181,-81597813,
456244180,-81597813,
456244179,-81597813,
456244178,-81597813,
456244177,-81597813,
456244176,-81597813,
456244175,-81597813,
456244174,-81597813,
456244173,-81597813,
456244172,-81597813,
456244171,-81597813,
456244170,-81597813,
456244169,-81597813,
456244168,-81597813,
456244167,-81597813,
456244166,-81597813,
456244165,-81597813,
456244164,-81597813,
456244163,-81597813,
456244162,-81597813,
456244161,-81597813,
456244160,-81597813,
456244159,-81597813,
456244158,-81597813,
456244157,-81597813,
456244156,-81597813,
456244155,-81597813,
456244154,-81597813,
456244153,-81597813,
456244152,-81597813,
456244151,-81597813,
456244150,-81597813,
456244149,-81597813,
456244148,-81597813,
456244147,-81597813,
456244146,-81597813,
456244145,-81597813,
456244144,-81597813,
456244143,-81597813,
456244142,-81597813,
456244141,-81597813,
456244140,-81597813,
456244139,-81597813,
456244138,-81597813,
456244137,-81597813,
456244136,-81597813,
456244135,-81597813,
456244134,-81597813,
456244133,-81597813,
456244132,-81597813,
456244131,-81597813,
456244130,-81597813,
456244129,-81597813,
456244127,-81597813,
456244126,-81597813,
456244125,-81597813,
456244124,-81597813,
456244123,-81597813,
456244122,-81597813,
456244121,-81597813,
456244120,-81597813,
456244119,-81597813,
456244118,-81597813,
456244117,-81597813,
456244116,-81597813,
456244115,-81597813,
456244114,-81597813,
456244113,-81597813,
456244112,-81597813,
456244111,-81597813,
456244110,-81597813,
456244109,-81597813,
456244108,-81597813,
456244107,-81597813,
456244106,-81597813,
456244105,-81597813,
456244104,-81597813,
456244103,-81597813,
456244102,-81597813,
456244101,-81597813,
456244100,-81597813,
456244099,-81597813,
456244098,-81597813,
456244097,-81597813,
456244096,-81597813,
456244095,-81597813,
456244094,-81597813,
456244093,-81597813,
456244092,-81597813,
456244091,-81597813,
456244090,-81597813,
456244089,-81597813,
456244088,-81597813,
456244087,-81597813,
456244086,-81597813,
456244085,-81597813,
456244084,-81597813,
456244083,-81597813,
456244082,-81597813,
456244081,-81597813,
456244080,-81597813,
456244079,-81597813,
456244078,-81597813,
456244077,-81597813,
456244076,-81597813,
456244075,-81597813,
456244074,-81597813,
456244073,-81597813,
456244072,-81597813,
456244071,-81597813,
456244070,-81597813,
456244069,-81597813,
456244068,-81597813,
456244067,-81597813,
456244066,-81597813,
456244065,-81597813,
456244064,-81597813,
456244063,-81597813,
456244062,-81597813,
456244061,-81597813,
456244060,-81597813,
456244059,-81597813,
456244058,-81597813,
456244057,-81597813,
456244056,-81597813,
456244055,-81597813,
456244054,-81597813,
456244053,-81597813,
456244052,-81597813,
456244051,-81597813,
456244050,-81597813,
456244049,-81597813,
456244048,-81597813,
456244047,-81597813,
456244046,-81597813,
456244045,-81597813,
456244044,-81597813,
456244043,-81597813,
456244042,-81597813,
456244041,-81597813,
456244040,-81597813,
456244039,-81597813,
456244038,-81597813,
456244037,-81597813,
456244036,-81597813,
456244035,-81597813,
456244034,-81597813,
456244033,-81597813,
456244032,-81597813,
456244031,-81597813,
456244030,-81597813,
456244029,-81597813,
456244028,-81597813,
456244027,-81597813,
456244026,-81597813,
456244025,-81597813,
456244024,-81597813,
456244023,-81597813,
456244022,-81597813,
456244021,-81597813,
456244020,-81597813,
456244019,-81597813,
456244018,-81597813,
456244017,-81597813,
456244016,-81597813,
456244015,-81597813,
456244014,-81597813,
456244013,-81597813,
456244012,-81597813,
456244011,-81597813,
456244010,-81597813,
456244009,-81597813,
456244008,-81597813,
456244007,-81597813,
456244006,-81597813,
456244005,-81597813,
456244004,-81597813,
456244003,-81597813,
456244002,-81597813,
456244001,-81597813,
456244000,-81597813,
456243999,-81597813,
456243998,-81597813,
456243997,-81597813,
456243996,-81597813,
456243995,-81597813,
456243994,-81597813,
456243993,-81597813,
456243992,-81597813,
456243991,-81597813,
456243990,-81597813,
456243989,-81597813,
456243988,-81597813,
456243987,-81597813,
456243986,-81597813,
456243985,-81597813,
456243984,-81597813,
456243983,-81597813,
456243982,-81597813,
456243981,-81597813,
456243980,-81597813,
456243979,-81597813,
456243978,-81597813,
456243977,-81597813,
456243976,-81597813,
456243975,-81597813,
456243974,-81597813,
456243973,-81597813,
456243972,-81597813,
456243971,-81597813,
456243970,-81597813,
456243969,-81597813,
456243968,-81597813,
456243967,-81597813,
456243966,-81597813,
456243965,-81597813,
456243964,-81597813,
456243963,-81597813,
456243962,-81597813,
456243961,-81597813,
456243960,-81597813,
456243959,-81597813,
456243958,-81597813,
456243957,-81597813,
456243956,-81597813,
456243955,-81597813,
456243954,-81597813,
456243953,-81597813,
456243952,-81597813,
456243951,-81597813,
456243950,-81597813,
456243949,-81597813,
456243948,-81597813,
456243947,-81597813,
456243946,-81597813,
456243945,-81597813,
456243944,-81597813,
456243943,-81597813,
456243942,-81597813,
456243941,-81597813,
456243940,-81597813,
456243939,-81597813,
456243938,-81597813,
456243937,-81597813,
456243935,-81597813,
456243934,-81597813,
456243933,-81597813,
456243932,-81597813,
456243931,-81597813,
456243930,-81597813,
456243929,-81597813,
456243928,-81597813,
456243927,-81597813,
456243926,-81597813,
456243925,-81597813,
456243924,-81597813,
456243923,-81597813,
456243922,-81597813,
456243921,-81597813,
456243920,-81597813,
456243919,-81597813,
456243918,-81597813,
456243917,-81597813,
456243916,-81597813,
456243915,-81597813,
456243914,-81597813,
456243913,-81597813,
456243912,-81597813,
456243911,-81597813,
456243910,-81597813,
456243909,-81597813,
456243908,-81597813,
456243907,-81597813,
456243906,-81597813,
456243905,-81597813,
456243904,-81597813,
456243903,-81597813,
456243902,-81597813,
456243901,-81597813,
456243900,-81597813,
456243899,-81597813,
456243898,-81597813,
456243897,-81597813,
456243896,-81597813,
456243895,-81597813,
456243894,-81597813,
456243893,-81597813,
456243892,-81597813,
456243891,-81597813,
456243890,-81597813,
456243889,-81597813,
456243888,-81597813,
456243887,-81597813,
456243886,-81597813,
456243885,-81597813,
456243884,-81597813,
456243883,-81597813,
456243882,-81597813,
456243881,-81597813,
456243880,-81597813,
456243879,-81597813,
456243878,-81597813,
456243877,-81597813,
456243876,-81597813,
456243875,-81597813,
456243874,-81597813,
456243873,-81597813,
456243872,-81597813,
456243871,-81597813,
456243870,-81597813,
456243869,-81597813,
456243868,-81597813,
456243867,-81597813,
456243866,-81597813,
456243865,-81597813,
456243864,-81597813,
456243863,-81597813,
456243862,-81597813,
456243861,-81597813,
456243860,-81597813,
456243859,-81597813,
456243858,-81597813,
456243857,-81597813,
456243856,-81597813,
456243855,-81597813,
456243854,-81597813,
456243853,-81597813,
456243852,-81597813,
456243851,-81597813,
456243850,-81597813,
456243849,-81597813,
456243848,-81597813,
456243847,-81597813,
