id,owner_id,top_comment_text
456239808,-209976560,"Варвара Щербакова https://vk.com/varjauletela_group 
Наташа Борисова https://vk.com/natavshoke 
Андрей Жмыхов https://vk.com/id_999999997 
 
Олеся Иванченко https://vk.com/public221829791 
Александр Бурдашев https://vk.com/shabanov7725512 
Марк Сергиенко https://vk.com/sergienkomark 
 
Игорь Джабраилов https://vk.com/igordzhabrailov 
Валера Артюхов https://vk.com/artvalery_public 
Кирилл Мазур https://vk.com/mazurkiril 
 
Алексей Сапрыкин https://vk.com/public219254159 
Рустам Джибилов https://vk.com/rustam_dzhibilov 
Артем Старков https://vk.com/artyomstarkov 
 
Надя Джабраилова https://vk.com/electronadyacomm 
Миша Лавров https://vk.com/ne_mishalavrov 
Сергей Зорик https://vk.com/s_zorik"
456239804,-209976560,Игорь🫶🏻 все к чему прикасаешься-шедевр)
456239798,-209976560,Игорь 😍😍😍😍😍😍😍❤️❤️
456239793,-209976560,Первый
456239788,-209976560,🫢🫢🫢
456239774,-209976560,чиво
456239771,-209976560,"Дайте угадаю, Дорох проиграл😂"
456239762,-209976560,😳
456239751,-209976560,🤪
456239720,-209976560,Первый )
456239721,-209976560,👍
456239716,-209976560,"костя бутаков - бог, возражения не принимаются"
456239717,-209976560,Фак
456239692,-209976560,"Пиши свои плохие выдуманные новости, и они появятся в следующих выпусках."
456239693,-209976560,
456239688,-209976560,"УРАААА, НАКОНЕЦ-ТО ВЫПУСК С СЕРЁЖЕЙ"
456239689,-209976560,
456239669,-209976560,Там есть кто-то не из ноунеймов?
456239670,-209976560,А что за прикол выпускать анонс через 2 часа после самого выпуска?
456239662,-209976560,"ПиШи сВоИ пЛоХиЕ вЫдУмАнНыЕ нОвОсТи, И оНи ПоЯвЯтСя В сЛеДуЮщИх ВыПуСкАх."
456239663,-209976560,Когда на Ютюбе?
456239643,-209976560,"Ну всё, я теперь хочу Альфа-карту"
456239644,-209976560,"О, Roast Battle... Я ждал... Только это какая хрената, это не тот Roast Battle... 
Где старый Roast Battle, там где в карманы друг другу ссали по хардкору не жалея ни себя ни других???"
456239627,-209976560,"Пиши свои плохие выдуманные новости, и они появятся в следующих выпусках."
456239628,-209976560,Ебаньковенько супер 👍😁
456239624,-209976560,Куда Щербаков пропал? Нигде нет
456239625,-209976560,
456239602,-209976560,смотрим
456239603,-209976560,
456239596,-209976560,"Пиши свои плохие выдуманные новости, и они появятся в следующих выпусках. И слушай новый трек Яны Кошкиной👇"
456239597,-209976560,Дорох смеется тупо всегда. Он или настолько правда тупой или хз..
456239573,-209976560,Ждём
456239570,-209976560,"Пиши свои плохие выдуманные новости, и они появятся в следующих выпусках."
456239571,-209976560,Ублюдский вк плеер как тут можно что то смотреть
456239552,-209976560,"Я аж дрогнул, думал Новый выпуск, кстати когда выпуск новый, скажи пожалуйста"
456239553,-209976560,Ребята умные. А зачем тупость показывают?
456239519,-209976560,Когда ЧБД?
456239505,-209976560,Пиши свои плохие выдуманные новости и они появятся в следующих выпусках!!!
456239198,-209976560,Салам
456239468,-209976560,Наконец-то!!!!
456239498,-209976560,Как называется трек? Под выход Паши техника
456239497,-209976560,Добро пожаловать!
456239496,-209976560,первая
456239495,-209976560,пон)
456239494,-209976560,джиган легенда
456239493,-209976560,
456239492,-209976560,"обьясните пж, почему тамби так провлало на джигурду просто юмора почти нету чисто кривляния"
456239491,-209976560,Дорох огонь😂
456239490,-209976560,Жалко конечно ютуб кинули
456239489,-209976560,Ребят вы лучшие! ❤️❤️❤️❤️
456239488,-209976560,Ни одного коммента😳
456239487,-209976560,къанцерт
456239486,-209976560,"Шур, всех обманывал,  как таких в России держат вобще?"
456239485,-209976560,"Лукашенко: ""Да они все обкуренныя""
Комиссаренко: ""Сейчас я вам расскажу, как укурился в сопли""."
456239484,-209976560,повод почаще сидеть в ВК
456239483,-209976560,"ООООООООООО!!! Это самый угарный выпуск!!! Кто согласен со мной, ставьте лайк!!!"
456239482,-209976560,Суки
456239481,-209976560,"не,ну навалите им шума конечно"
456239480,-209976560,какое же вк говно
456239479,-209976560,"Стонер хорош, говор на уровне"
456239478,-209976560,первый коммент получается)
456239477,-209976560,"Уберите заставки, половина времени шоу смотришь заставку"
456239476,-209976560,"скучновато смотреть, с такими темпами можно начать сразу импровизацию (плюс там больше выпусков)"
456239475,-209976560,Ты здесь Го... К! 🤣
456239474,-209976560,Что за лупа?
456239473,-209976560,На хрен вы их из ютюба удалили? Как теперь вас на телеке смотреть?
456239472,-209976560,
456239471,-209976560,Круто
456239470,-209976560,зачем так про китайцев шутить?
456239469,-209976560,та рука в семейке Адамс щас где то дергается)
456239467,-209976560,"у тебя такая толстая жена, что вокруг ее задницы можно спутник запускать"
456239466,-209976560,Чтм
456239465,-209976560,"у Жени варианты лучше, чем правильные))
Марк 🤠🤠давно так не смеялась
Денис респект) мой любимый выпуск благодаря вопросам по медицине и биологии😻"
456239464,-209976560,G
456239463,-209976560,Фу. Такой сраный панкрок😭🤮
456239462,-209976560,"Золотое время. Тогда ещё не было Эпидемии, СВО и все были счастливы)"
456239461,-209976560,3:36 что за mix ?
456239460,-209976560,Говно не грузит
456239459,-209976560,"Сколько раз не смотрел это видео, всегда до слез. Почему вы такие делать перестали"
456239458,-209976560,Кучерявый скучный
456239457,-209976560,пиздц)
456239456,-209976560,
456239455,-209976560,Когда новый выпуск 🤣
456239454,-209976560,Зачем вы ушли с ютуб 🙄
456239453,-209976560,"первый комент, жаль что с ютуба ушли. хорошо было пока не продались соц сети лысого долбаеба путина. удачи каждому из участников чбд, им это понадобится. меньше 1000и просмотров на серий у которой было не меньше 15и миллионов. клоуны"
456239452,-209976560,с ютуба уйти в вк... а че не в одноклассники ?
456239451,-209976560,Что было дальше?
456239450,-209976560,21:04
456239449,-209976560,Хоть и не тот Цой жив. Но он молодец)))))
456239448,-209976560,Все бы хорошо! Но тут плеер конечно гадкий😔
456239446,-209976560,а че непоочореди?
456239445,-209976560,"Все таки удалили , а говорили на 39 минуте что не удаляют выпуски с ютуба"
456239444,-209976560,"Качество и прогрузка видео, желают лучшего, вк🤦🏼‍♀️"
456239443,-209976560,Что было дальше?
456239442,-209976560,Первый нах!!!!!!
456239441,-209976560,Блин стало не очень удобно смотреть все через вк…привыкла просто все смотреть через ютуб
456239440,-209976560,Чувак это рэпчик
456239438,-209976560,ОГОНЬ!!!
456239439,-209976560,🙌🏻
456239437,-209976560,ждем возвращения
456239436,-209976560,тыща просмотров да вы гоните 🤣🤣🤣🤣
456239435,-209976560,Оаоао
456239434,-209976560,Чëта никаво нет
456239433,-209976560,
456239432,-209976560,"Раунд 1:
Стахович искрометно импровизирует.
Раунд 2:
Сливает игру, стараясь придумать че подебильнее, лишь бы звёзды сияли."
456239431,-209976560,пон
456239430,-209976560,Аййй че за тягии
456239429,-209976560,Леха до сих пор ищет петушар в комментах?
456239428,-209976560,бл кто это рил?
456239427,-209976560,Новый выпуск когда нахуй
456239426,-209976560,Самое прикольное в выпуске - это шутки Щербакова
456239425,-209976560,"ВК,вы сперва сделайте чтобы видео не зависало и не тормозило,а потом уже видеоканалы к себе приглашайте.При просмотре этого видео оно остановилось на 39 минуте и всё,дальше не грузится.И это часто происходит в ВК.И что,приятно посмотреть пол видео?Нахер мне тогда сюда подписываться?Буду дальше на ютубе смотреть,там таких проблем нету."
456239424,-209976560,хня...
456239423,-209976560,"Сильный выпуск, класс"
456239422,-209976560,настоящий Абрамов)из призовых чужих долг отдал-красава)
456239421,-209976560,"Сашку жалко, но 1 раунд был топ у него"
456239420,-209976560,"Ой помните в 2007 был такой тренд - первый, нах! 😄"
456239419,-209976560,"Зал конечно да, Салават хорошо шктил"
456239418,-209976560,а кто выше? Нурлан или Шастун?
456239417,-209976560,Лёха Стахович ещё совсем юный. Прям не узнать
456239416,-209976560,Много мебели - откровенное говно!
456239415,-209976560,.
456239414,-209976560,Почему тут нет комментариев и просмотров ?
456239413,-209976560,"Дорохов простой и очень добрый  человек. От души прям человек, это факт, он везде такой, какой он есть и это круто брат👍👍👍"
456239412,-209976560,Полное говно конечно
456239411,-209976560,40 минут профукал
456239410,-209976560,ыыы
456239409,-209976560,Андрей и Настя как муж и жена
456239408,-209976560,ноу ком мент
